image,stem,prefix,number,source_split,group_id,group_size,upstream_splits,is_upstream_leak,proposed_split
PublicDataset00990.jpg,PublicDataset00990,PublicDataset,990,train,grp_publicdataset_single_PublicDataset00990,1,train,0,train
PublicDataset00991.jpg,PublicDataset00991,PublicDataset,991,train,grp_publicdataset_single_PublicDataset00991,1,train,0,train
PublicDataset00992.jpg,PublicDataset00992,PublicDataset,992,train,grp_publicdataset_single_PublicDataset00992,1,train,0,train
PublicDataset00993.jpg,PublicDataset00993,PublicDataset,993,train,grp_publicdataset_single_PublicDataset00993,1,train,0,train
PublicDataset00994.jpg,PublicDataset00994,PublicDataset,994,train,grp_publicdataset_single_PublicDataset00994,1,train,0,train
PublicDataset00995.jpg,PublicDataset00995,PublicDataset,995,train,grp_publicdataset_single_PublicDataset00995,1,train,0,train
PublicDataset00996.jpg,PublicDataset00996,PublicDataset,996,train,grp_publicdataset_single_PublicDataset00996,1,train,0,train
PublicDataset00997.jpg,PublicDataset00997,PublicDataset,997,val,grp_publicdataset_single_PublicDataset00997,1,val,0,val
PublicDataset00998.jpg,PublicDataset00998,PublicDataset,998,train,grp_publicdataset_single_PublicDataset00998,1,train,0,train
PublicDataset00999.jpg,PublicDataset00999,PublicDataset,999,train,grp_publicdataset_single_PublicDataset00999,1,train,0,train
PublicDataset01000.jpg,PublicDataset01000,PublicDataset,1000,train,grp_publicdataset_single_PublicDataset01000,1,train,0,train
PublicDataset01001.jpg,PublicDataset01001,PublicDataset,1001,train,grp_publicdataset_single_PublicDataset01001,1,train,0,train
PublicDataset01002.jpg,PublicDataset01002,PublicDataset,1002,train,grp_publicdataset_single_PublicDataset01002,1,train,0,train
PublicDataset01003.jpg,PublicDataset01003,PublicDataset,1003,train,grp_publicdataset_single_PublicDataset01003,1,train,0,train
PublicDataset01004.jpg,PublicDataset01004,PublicDataset,1004,train,grp_publicdataset_single_PublicDataset01004,1,train,0,train
PublicDataset01005.jpg,PublicDataset01005,PublicDataset,1005,train,grp_publicdataset_single_PublicDataset01005,1,train,0,train
PublicDataset01006.jpg,PublicDataset01006,PublicDataset,1006,train,grp_publicdataset_single_PublicDataset01006,1,train,0,train
PublicDataset01007.jpg,PublicDataset01007,PublicDataset,1007,val,grp_publicdataset_single_PublicDataset01007,1,val,0,val
PublicDataset01008.jpg,PublicDataset01008,PublicDataset,1008,train,grp_publicdataset_single_PublicDataset01008,1,train,0,train
PublicDataset01009.jpg,PublicDataset01009,PublicDataset,1009,train,grp_publicdataset_single_PublicDataset01009,1,train,0,train
PublicDataset01010.jpg,PublicDataset01010,PublicDataset,1010,val,grp_publicdataset_single_PublicDataset01010,1,val,0,val
PublicDataset01011.jpg,PublicDataset01011,PublicDataset,1011,val,grp_publicdataset_single_PublicDataset01011,1,val,0,val
PublicDataset01012.jpg,PublicDataset01012,PublicDataset,1012,train,grp_publicdataset_single_PublicDataset01012,1,train,0,train
PublicDataset01013.jpg,PublicDataset01013,PublicDataset,1013,train,grp_publicdataset_single_PublicDataset01013,1,train,0,train
PublicDataset01014.jpg,PublicDataset01014,PublicDataset,1014,train,grp_publicdataset_single_PublicDataset01014,1,train,0,train
PublicDataset01015.jpg,PublicDataset01015,PublicDataset,1015,train,grp_publicdataset_single_PublicDataset01015,1,train,0,train
PublicDataset01016.jpg,PublicDataset01016,PublicDataset,1016,train,grp_publicdataset_single_PublicDataset01016,1,train,0,train
PublicDataset01017.jpg,PublicDataset01017,PublicDataset,1017,train,grp_publicdataset_single_PublicDataset01017,1,train,0,train
PublicDataset01018.jpg,PublicDataset01018,PublicDataset,1018,val,grp_publicdataset_single_PublicDataset01018,1,val,0,val
PublicDataset01019.jpg,PublicDataset01019,PublicDataset,1019,val,grp_publicdataset_single_PublicDataset01019,1,val,0,val
PublicDataset01020.jpg,PublicDataset01020,PublicDataset,1020,train,grp_publicdataset_single_PublicDataset01020,1,train,0,train
PublicDataset01021.jpg,PublicDataset01021,PublicDataset,1021,train,grp_publicdataset_single_PublicDataset01021,1,train,0,train
PublicDataset01022.jpg,PublicDataset01022,PublicDataset,1022,val,grp_publicdataset_single_PublicDataset01022,1,val,0,val
PublicDataset01023.jpg,PublicDataset01023,PublicDataset,1023,train,grp_publicdataset_single_PublicDataset01023,1,train,0,train
PublicDataset01024.jpg,PublicDataset01024,PublicDataset,1024,val,grp_publicdataset_single_PublicDataset01024,1,val,0,val
PublicDataset01025.jpg,PublicDataset01025,PublicDataset,1025,train,grp_publicdataset_single_PublicDataset01025,1,train,0,train
PublicDataset01026.jpg,PublicDataset01026,PublicDataset,1026,train,grp_publicdataset_single_PublicDataset01026,1,train,0,train
PublicDataset01027.jpg,PublicDataset01027,PublicDataset,1027,train,grp_publicdataset_single_PublicDataset01027,1,train,0,train
PublicDataset01028.jpg,PublicDataset01028,PublicDataset,1028,train,grp_publicdataset_single_PublicDataset01028,1,train,0,train
PublicDataset01029.jpg,PublicDataset01029,PublicDataset,1029,train,grp_publicdataset_single_PublicDataset01029,1,train,0,train
PublicDataset01030.jpg,PublicDataset01030,PublicDataset,1030,val,grp_publicdataset_single_PublicDataset01030,1,val,0,val
PublicDataset01031.jpg,PublicDataset01031,PublicDataset,1031,train,grp_publicdataset_single_PublicDataset01031,1,train,0,train
PublicDataset01032.jpg,PublicDataset01032,PublicDataset,1032,train,grp_publicdataset_single_PublicDataset01032,1,train,0,train
PublicDataset01033.jpg,PublicDataset01033,PublicDataset,1033,train,grp_publicdataset_single_PublicDataset01033,1,train,0,train
PublicDataset01034.jpg,PublicDataset01034,PublicDataset,1034,train,grp_publicdataset_single_PublicDataset01034,1,train,0,train
PublicDataset01035.jpg,PublicDataset01035,PublicDataset,1035,train,grp_publicdataset_single_PublicDataset01035,1,train,0,train
PublicDataset01036.jpg,PublicDataset01036,PublicDataset,1036,train,grp_publicdataset_single_PublicDataset01036,1,train,0,train
PublicDataset01037.jpg,PublicDataset01037,PublicDataset,1037,val,grp_publicdataset_single_PublicDataset01037,1,val,0,val
PublicDataset01038.jpg,PublicDataset01038,PublicDataset,1038,train,grp_publicdataset_single_PublicDataset01038,1,train,0,train
PublicDataset01039.jpg,PublicDataset01039,PublicDataset,1039,train,grp_publicdataset_single_PublicDataset01039,1,train,0,train
PublicDataset01040.jpg,PublicDataset01040,PublicDataset,1040,train,grp_publicdataset_single_PublicDataset01040,1,train,0,train
PublicDataset01041.jpg,PublicDataset01041,PublicDataset,1041,train,grp_publicdataset_single_PublicDataset01041,1,train,0,train
PublicDataset01042.jpg,PublicDataset01042,PublicDataset,1042,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01043.jpg,PublicDataset01043,PublicDataset,1043,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01044.jpg,PublicDataset01044,PublicDataset,1044,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01045.jpg,PublicDataset01045,PublicDataset,1045,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01046.jpg,PublicDataset01046,PublicDataset,1046,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01047.jpg,PublicDataset01047,PublicDataset,1047,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01048.jpg,PublicDataset01048,PublicDataset,1048,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01049.jpg,PublicDataset01049,PublicDataset,1049,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01050.jpg,PublicDataset01050,PublicDataset,1050,val,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01051.jpg,PublicDataset01051,PublicDataset,1051,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01052.jpg,PublicDataset01052,PublicDataset,1052,val,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01053.jpg,PublicDataset01053,PublicDataset,1053,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01054.jpg,PublicDataset01054,PublicDataset,1054,train,grp_publicdataset_00096,18,test+train+val,1,train
PublicDataset01055.jpg,PublicDataset01055,PublicDataset,1055,test,grp_publicdataset_00485,5,test,0,test
PublicDataset01056.jpg,PublicDataset01056,PublicDataset,1056,test,grp_publicdataset_00485,5,test,0,test
PublicDataset01057.jpg,PublicDataset01057,PublicDataset,1057,test,grp_publicdataset_00485,5,test,0,test
PublicDataset01058.jpg,PublicDataset01058,PublicDataset,1058,test,grp_publicdataset_00485,5,test,0,test
PublicDataset01059.jpg,PublicDataset01059,PublicDataset,1059,test,grp_publicdataset_00485,5,test,0,test
PublicDataset01060.jpg,PublicDataset01060,PublicDataset,1060,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01061.jpg,PublicDataset01061,PublicDataset,1061,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01062.jpg,PublicDataset01062,PublicDataset,1062,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01063.jpg,PublicDataset01063,PublicDataset,1063,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01064.jpg,PublicDataset01064,PublicDataset,1064,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01065.jpg,PublicDataset01065,PublicDataset,1065,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01066.jpg,PublicDataset01066,PublicDataset,1066,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01067.jpg,PublicDataset01067,PublicDataset,1067,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01068.jpg,PublicDataset01068,PublicDataset,1068,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01069.jpg,PublicDataset01069,PublicDataset,1069,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01070.jpg,PublicDataset01070,PublicDataset,1070,test,grp_publicdataset_01504,2,test,0,test
PublicDataset01071.jpg,PublicDataset01071,PublicDataset,1071,test,grp_publicdataset_01504,2,test,0,test
PublicDataset01072.jpg,PublicDataset01072,PublicDataset,1072,test,grp_publicdataset_00618,4,test,0,test
PublicDataset01073.jpg,PublicDataset01073,PublicDataset,1073,test,grp_publicdataset_00618,4,test,0,test
PublicDataset01074.jpg,PublicDataset01074,PublicDataset,1074,test,grp_publicdataset_00618,4,test,0,test
PublicDataset01075.jpg,PublicDataset01075,PublicDataset,1075,test,grp_publicdataset_00618,4,test,0,test
PublicDataset01076.jpg,PublicDataset01076,PublicDataset,1076,test,grp_publicdataset_00849,3,test,0,test
PublicDataset01077.jpg,PublicDataset01077,PublicDataset,1077,test,grp_publicdataset_00849,3,test,0,test
PublicDataset01078.jpg,PublicDataset01078,PublicDataset,1078,test,grp_publicdataset_00849,3,test,0,test
PublicDataset01079.jpg,PublicDataset01079,PublicDataset,1079,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01080.jpg,PublicDataset01080,PublicDataset,1080,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01081.jpg,PublicDataset01081,PublicDataset,1081,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01082.jpg,PublicDataset01082,PublicDataset,1082,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01083.jpg,PublicDataset01083,PublicDataset,1083,test,grp_publicdataset_00037,46,test+train+val,1,train
PublicDataset01084.jpg,PublicDataset01084,PublicDataset,1084,test,grp_publicdataset_01503,2,test,0,test
PublicDataset01085.jpg,PublicDataset01085,PublicDataset,1085,test,grp_publicdataset_01503,2,test,0,test
PublicDataset01086.jpg,PublicDataset01086,PublicDataset,1086,test,grp_publicdataset_00384,6,test,0,test
PublicDataset01087.jpg,PublicDataset01087,PublicDataset,1087,test,grp_publicdataset_00384,6,test,0,test
PublicDataset01088.jpg,PublicDataset01088,PublicDataset,1088,test,grp_publicdataset_00384,6,test,0,test
PublicDataset01089.jpg,PublicDataset01089,PublicDataset,1089,test,grp_publicdataset_00384,6,test,0,test
PublicDataset01090.jpg,PublicDataset01090,PublicDataset,1090,test,grp_publicdataset_00384,6,test,0,test
PublicDataset01091.jpg,PublicDataset01091,PublicDataset,1091,test,grp_publicdataset_00384,6,test,0,test
PublicDataset01092.jpg,PublicDataset01092,PublicDataset,1092,test,grp_publicdataset_01502,2,test,0,test
PublicDataset01093.jpg,PublicDataset01093,PublicDataset,1093,test,grp_publicdataset_01502,2,test,0,test
PublicDataset01094.jpg,PublicDataset01094,PublicDataset,1094,test,grp_publicdataset_01501,2,test,0,test
PublicDataset01095.jpg,PublicDataset01095,PublicDataset,1095,test,grp_publicdataset_01501,2,test,0,test
PublicDataset01096.jpg,PublicDataset01096,PublicDataset,1096,test,grp_publicdataset_01500,2,test,0,test
PublicDataset01097.jpg,PublicDataset01097,PublicDataset,1097,test,grp_publicdataset_01500,2,test,0,test
PublicDataset01098.jpg,PublicDataset01098,PublicDataset,1098,test,grp_publicdataset_01499,2,test,0,test
PublicDataset01099.jpg,PublicDataset01099,PublicDataset,1099,test,grp_publicdataset_01499,2,test,0,test
PublicDataset01100.jpg,PublicDataset01100,PublicDataset,1100,test,grp_publicdataset_single_PublicDataset01100,1,test,0,test
PublicDataset01101.jpg,PublicDataset01101,PublicDataset,1101,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01102.jpg,PublicDataset01102,PublicDataset,1102,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01103.jpg,PublicDataset01103,PublicDataset,1103,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01104.jpg,PublicDataset01104,PublicDataset,1104,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01105.jpg,PublicDataset01105,PublicDataset,1105,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01106.jpg,PublicDataset01106,PublicDataset,1106,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01107.jpg,PublicDataset01107,PublicDataset,1107,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01108.jpg,PublicDataset01108,PublicDataset,1108,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01109.jpg,PublicDataset01109,PublicDataset,1109,test,grp_publicdataset_00231,9,test,0,test
PublicDataset01110.jpg,PublicDataset01110,PublicDataset,1110,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01111.jpg,PublicDataset01111,PublicDataset,1111,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01112.jpg,PublicDataset01112,PublicDataset,1112,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01113.jpg,PublicDataset01113,PublicDataset,1113,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01114.jpg,PublicDataset01114,PublicDataset,1114,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01115.jpg,PublicDataset01115,PublicDataset,1115,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01116.jpg,PublicDataset01116,PublicDataset,1116,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01117.jpg,PublicDataset01117,PublicDataset,1117,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01118.jpg,PublicDataset01118,PublicDataset,1118,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01119.jpg,PublicDataset01119,PublicDataset,1119,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01120.jpg,PublicDataset01120,PublicDataset,1120,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01121.jpg,PublicDataset01121,PublicDataset,1121,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01122.jpg,PublicDataset01122,PublicDataset,1122,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01123.jpg,PublicDataset01123,PublicDataset,1123,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01124.jpg,PublicDataset01124,PublicDataset,1124,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01125.jpg,PublicDataset01125,PublicDataset,1125,test,grp_publicdataset_00116,16,test,0,test
PublicDataset01126.jpg,PublicDataset01126,PublicDataset,1126,test,grp_publicdataset_00617,4,test,0,test
PublicDataset01127.jpg,PublicDataset01127,PublicDataset,1127,test,grp_publicdataset_00617,4,test,0,test
PublicDataset01128.jpg,PublicDataset01128,PublicDataset,1128,test,grp_publicdataset_00617,4,test,0,test
PublicDataset01129.jpg,PublicDataset01129,PublicDataset,1129,test,grp_publicdataset_00617,4,test,0,test
PublicDataset01130.jpg,PublicDataset01130,PublicDataset,1130,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01131.jpg,PublicDataset01131,PublicDataset,1131,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01132.jpg,PublicDataset01132,PublicDataset,1132,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01133.jpg,PublicDataset01133,PublicDataset,1133,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01134.jpg,PublicDataset01134,PublicDataset,1134,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01135.jpg,PublicDataset01135,PublicDataset,1135,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01136.jpg,PublicDataset01136,PublicDataset,1136,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01137.jpg,PublicDataset01137,PublicDataset,1137,test,grp_publicdataset_00277,8,test,0,test
PublicDataset01138.jpg,PublicDataset01138,PublicDataset,1138,test,grp_publicdataset_00084,22,test+train,1,train
PublicDataset01139.jpg,PublicDataset01139,PublicDataset,1139,test,grp_publicdataset_00084,22,test+train,1,train
PublicDataset01140.jpg,PublicDataset01140,PublicDataset,1140,test,grp_publicdataset_00084,22,test+train,1,train
PublicDataset01141.jpg,PublicDataset01141,PublicDataset,1141,test,grp_publicdataset_01498,2,test,0,test
PublicDataset01142.jpg,PublicDataset01142,PublicDataset,1142,test,grp_publicdataset_01498,2,test,0,test
PublicDataset01143.jpg,PublicDataset01143,PublicDataset,1143,test,grp_publicdataset_00848,3,test,0,test
PublicDataset01144.jpg,PublicDataset01144,PublicDataset,1144,test,grp_publicdataset_00848,3,test,0,test
PublicDataset01145.jpg,PublicDataset01145,PublicDataset,1145,test,grp_publicdataset_00848,3,test,0,test
PublicDataset01146.jpg,PublicDataset01146,PublicDataset,1146,test,grp_publicdataset_00847,3,test,0,test
PublicDataset01147.jpg,PublicDataset01147,PublicDataset,1147,test,grp_publicdataset_00847,3,test,0,test
PublicDataset01148.jpg,PublicDataset01148,PublicDataset,1148,test,grp_publicdataset_00847,3,test,0,test
PublicDataset01149.jpg,PublicDataset01149,PublicDataset,1149,test,grp_publicdataset_single_PublicDataset01149,1,test,0,test
PublicDataset01150.jpg,PublicDataset01150,PublicDataset,1150,test,grp_publicdataset_00484,5,test,0,test
PublicDataset01151.jpg,PublicDataset01151,PublicDataset,1151,test,grp_publicdataset_00484,5,test,0,test
PublicDataset01152.jpg,PublicDataset01152,PublicDataset,1152,test,grp_publicdataset_00484,5,test,0,test
PublicDataset01153.jpg,PublicDataset01153,PublicDataset,1153,test,grp_publicdataset_00484,5,test,0,test
PublicDataset01154.jpg,PublicDataset01154,PublicDataset,1154,test,grp_publicdataset_00484,5,test,0,test
PublicDataset01155.jpg,PublicDataset01155,PublicDataset,1155,test,grp_publicdataset_single_PublicDataset01155,1,test,0,test
PublicDataset01156.jpg,PublicDataset01156,PublicDataset,1156,test,grp_publicdataset_00033,51,test+train+val,1,train
PublicDataset01157.jpg,PublicDataset01157,PublicDataset,1157,test,grp_publicdataset_00033,51,test+train+val,1,train
PublicDataset01158.jpg,PublicDataset01158,PublicDataset,1158,test,grp_publicdataset_single_PublicDataset01158,1,test,0,test
PublicDataset01159.jpg,PublicDataset01159,PublicDataset,1159,test,grp_publicdataset_00846,3,test,0,test
PublicDataset01160.jpg,PublicDataset01160,PublicDataset,1160,test,grp_publicdataset_00846,3,test,0,test
PublicDataset01161.jpg,PublicDataset01161,PublicDataset,1161,test,grp_publicdataset_00846,3,test,0,test
PublicDataset01162.jpg,PublicDataset01162,PublicDataset,1162,test,grp_publicdataset_00845,3,test,0,test
PublicDataset01163.jpg,PublicDataset01163,PublicDataset,1163,test,grp_publicdataset_00845,3,test,0,test
PublicDataset01164.jpg,PublicDataset01164,PublicDataset,1164,test,grp_publicdataset_00845,3,test,0,test
PublicDataset01165.jpg,PublicDataset01165,PublicDataset,1165,test,grp_publicdataset_00844,3,test,0,test
PublicDataset01166.jpg,PublicDataset01166,PublicDataset,1166,test,grp_publicdataset_00844,3,test,0,test
PublicDataset01167.jpg,PublicDataset01167,PublicDataset,1167,test,grp_publicdataset_00844,3,test,0,test
PublicDataset01168.jpg,PublicDataset01168,PublicDataset,1168,test,grp_publicdataset_01497,2,test,0,test
PublicDataset01169.jpg,PublicDataset01169,PublicDataset,1169,test,grp_publicdataset_01497,2,test,0,test
PublicDataset01170.jpg,PublicDataset01170,PublicDataset,1170,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01171.jpg,PublicDataset01171,PublicDataset,1171,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01172.jpg,PublicDataset01172,PublicDataset,1172,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01173.jpg,PublicDataset01173,PublicDataset,1173,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01174.jpg,PublicDataset01174,PublicDataset,1174,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01175.jpg,PublicDataset01175,PublicDataset,1175,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01176.jpg,PublicDataset01176,PublicDataset,1176,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01177.jpg,PublicDataset01177,PublicDataset,1177,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01178.jpg,PublicDataset01178,PublicDataset,1178,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01179.jpg,PublicDataset01179,PublicDataset,1179,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01180.jpg,PublicDataset01180,PublicDataset,1180,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01181.jpg,PublicDataset01181,PublicDataset,1181,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01182.jpg,PublicDataset01182,PublicDataset,1182,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01183.jpg,PublicDataset01183,PublicDataset,1183,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01184.jpg,PublicDataset01184,PublicDataset,1184,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01185.jpg,PublicDataset01185,PublicDataset,1185,test,grp_publicdataset_00022,70,test+train+val,1,train
PublicDataset01186.jpg,PublicDataset01186,PublicDataset,1186,test,grp_publicdataset_single_PublicDataset01186,1,test,0,test
PublicDataset01187.jpg,PublicDataset01187,PublicDataset,1187,test,grp_publicdataset_01496,2,test,0,test
PublicDataset01188.jpg,PublicDataset01188,PublicDataset,1188,test,grp_publicdataset_01496,2,test,0,test
PublicDataset01189.jpg,PublicDataset01189,PublicDataset,1189,test,grp_publicdataset_single_PublicDataset01189,1,test,0,test
PublicDataset01190.jpg,PublicDataset01190,PublicDataset,1190,test,grp_publicdataset_00616,4,test,0,test
PublicDataset01191.jpg,PublicDataset01191,PublicDataset,1191,test,grp_publicdataset_00616,4,test,0,test
PublicDataset01192.jpg,PublicDataset01192,PublicDataset,1192,test,grp_publicdataset_00616,4,test,0,test
PublicDataset01193.jpg,PublicDataset01193,PublicDataset,1193,test,grp_publicdataset_00616,4,test,0,test
PublicDataset01194.jpg,PublicDataset01194,PublicDataset,1194,test,grp_publicdataset_single_PublicDataset01194,1,test,0,test
PublicDataset01195.jpg,PublicDataset01195,PublicDataset,1195,test,grp_publicdataset_00843,3,test,0,test
PublicDataset01196.jpg,PublicDataset01196,PublicDataset,1196,test,grp_publicdataset_00843,3,test,0,test
PublicDataset01197.jpg,PublicDataset01197,PublicDataset,1197,test,grp_publicdataset_00843,3,test,0,test
PublicDataset01198.jpg,PublicDataset01198,PublicDataset,1198,test,grp_publicdataset_single_PublicDataset01198,1,test,0,test
PublicDataset01199.jpg,PublicDataset01199,PublicDataset,1199,test,grp_publicdataset_single_PublicDataset01199,1,test,0,test
PublicDataset01200.jpg,PublicDataset01200,PublicDataset,1200,test,grp_publicdataset_single_PublicDataset01200,1,test,0,test
PublicDataset01201.jpg,PublicDataset01201,PublicDataset,1201,test,grp_publicdataset_single_PublicDataset01201,1,test,0,test
PublicDataset01202.jpg,PublicDataset01202,PublicDataset,1202,test,grp_publicdataset_01495,2,test,0,test
PublicDataset01203.jpg,PublicDataset01203,PublicDataset,1203,test,grp_publicdataset_01495,2,test,0,test
PublicDataset01204.jpg,PublicDataset01204,PublicDataset,1204,test,grp_publicdataset_01494,2,test,0,test
PublicDataset01205.jpg,PublicDataset01205,PublicDataset,1205,test,grp_publicdataset_01494,2,test,0,test
PublicDataset01206.jpg,PublicDataset01206,PublicDataset,1206,test,grp_publicdataset_single_PublicDataset01206,1,test,0,test
PublicDataset01207.jpg,PublicDataset01207,PublicDataset,1207,test,grp_publicdataset_single_PublicDataset01207,1,test,0,test
PublicDataset01208.jpg,PublicDataset01208,PublicDataset,1208,test,grp_publicdataset_01493,2,test,0,test
PublicDataset01209.jpg,PublicDataset01209,PublicDataset,1209,test,grp_publicdataset_01493,2,test,0,test
PublicDataset01210.jpg,PublicDataset01210,PublicDataset,1210,test,grp_publicdataset_01492,2,test,0,test
PublicDataset01211.jpg,PublicDataset01211,PublicDataset,1211,test,grp_publicdataset_01492,2,test,0,test
PublicDataset01212.jpg,PublicDataset01212,PublicDataset,1212,test,grp_publicdataset_single_PublicDataset01212,1,test,0,test
PublicDataset01213.jpg,PublicDataset01213,PublicDataset,1213,test,grp_publicdataset_single_PublicDataset01213,1,test,0,test
PublicDataset01214.jpg,PublicDataset01214,PublicDataset,1214,test,grp_publicdataset_single_PublicDataset01214,1,test,0,test
PublicDataset01215.jpg,PublicDataset01215,PublicDataset,1215,test,grp_publicdataset_00483,5,test,0,test
PublicDataset01216.jpg,PublicDataset01216,PublicDataset,1216,test,grp_publicdataset_00483,5,test,0,test
PublicDataset01217.jpg,PublicDataset01217,PublicDataset,1217,test,grp_publicdataset_00483,5,test,0,test
PublicDataset01218.jpg,PublicDataset01218,PublicDataset,1218,test,grp_publicdataset_00483,5,test,0,test
PublicDataset01219.jpg,PublicDataset01219,PublicDataset,1219,test,grp_publicdataset_00483,5,test,0,test
PublicDataset01220.jpg,PublicDataset01220,PublicDataset,1220,test,grp_publicdataset_01491,2,test,0,test
PublicDataset01221.jpg,PublicDataset01221,PublicDataset,1221,test,grp_publicdataset_01491,2,test,0,test
PublicDataset01222.jpg,PublicDataset01222,PublicDataset,1222,test,grp_publicdataset_00842,3,test,0,test
PublicDataset01223.jpg,PublicDataset01223,PublicDataset,1223,test,grp_publicdataset_00842,3,test,0,test
PublicDataset01224.jpg,PublicDataset01224,PublicDataset,1224,test,grp_publicdataset_00842,3,test,0,test
PublicDataset01225.jpg,PublicDataset01225,PublicDataset,1225,test,grp_publicdataset_single_PublicDataset01225,1,test,0,test
PublicDataset01226.jpg,PublicDataset01226,PublicDataset,1226,test,grp_publicdataset_single_PublicDataset01226,1,test,0,test
PublicDataset01227.jpg,PublicDataset01227,PublicDataset,1227,test,grp_publicdataset_single_PublicDataset01227,1,test,0,test
PublicDataset01228.jpg,PublicDataset01228,PublicDataset,1228,test,grp_publicdataset_single_PublicDataset01228,1,test,0,test
PublicDataset01229.jpg,PublicDataset01229,PublicDataset,1229,test,grp_publicdataset_00332,7,test,0,test
PublicDataset01230.jpg,PublicDataset01230,PublicDataset,1230,test,grp_publicdataset_00332,7,test,0,test
PublicDataset01231.jpg,PublicDataset01231,PublicDataset,1231,test,grp_publicdataset_00332,7,test,0,test
PublicDataset01232.jpg,PublicDataset01232,PublicDataset,1232,test,grp_publicdataset_00332,7,test,0,test
PublicDataset01233.jpg,PublicDataset01233,PublicDataset,1233,test,grp_publicdataset_00332,7,test,0,test
