clip_id,frame_idx,time_sec,class_label,cvat_label,stage1_classes,dual_box_status,bbox_coordinates,box_count,notes
FD0051,150,3.0,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,155,3.1,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[212.3,7.2,1757.5,1072.9]",1,Active falling motion; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,156,3.12,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0051,157,3.14,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[173.9,320.8,1867.8,1062.8]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,160,3.2,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[173.9,320.8,1867.8,1062.8]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,161,3.22,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[173.9,320.8,1867.8,1062.8]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,166,3.32,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[173.9,320.8,1867.8,1062.8]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,170,3.4,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[173.9,320.8,1867.8,1062.8]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,175,3.5,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[173.9,320.8,1867.8,1062.8]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0051,176,3.52,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,0,0.0,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,9,0.15,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,10,0.167,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,18,0.3,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,20,0.333,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,27,0.45,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,30,0.5,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,36,0.6,standing_to_fall,standing,0:person,pre-fall (person only),"[82.2,3.6,672.1,1076.5]",1,Pre-fall state; requires 0:person box only
FD0052,37,0.617,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,38,0.633,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,40,0.667,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,50,0.833,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,60,1.0,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,63,1.05,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,70,1.166,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,76,1.266,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,80,1.333,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,89,1.483,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[160.6,5.4,1115.9,1076.5]",1,Active falling motion; dual-box person+fall required
FD0052,90,1.5,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,91,1.516,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[121.4,559.6,1436.7,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0052,94,1.566,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[121.4,559.6,1436.7,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0052,98,1.633,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[121.4,559.6,1436.7,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0052,100,1.666,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[121.4,559.6,1436.7,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0052,102,1.7,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[121.4,559.6,1436.7,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0052,106,1.766,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[121.4,559.6,1436.7,1076.5]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0052,107,1.783,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,110,1.833,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,120,2.0,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,130,2.166,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,140,2.333,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,150,2.499,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,157,2.616,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,160,2.666,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,170,2.833,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,180,2.999,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,190,3.166,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,200,3.333,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0052,207,3.449,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,0,0.0,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,10,0.2,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,20,0.4,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,30,0.6,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,33,0.66,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,40,0.8,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,50,1.0,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,60,1.2,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,67,1.34,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,70,1.4,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,80,1.6,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,90,1.8,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,100,2.0,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,110,2.2,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,120,2.4,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,130,2.6,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,134,2.68,standing_to_fall,standing,0:person,pre-fall (person only),"[242.6,10.7,918.0,1074.7]",1,Pre-fall state; requires 0:person box only
FD0054,135,2.7,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,136,2.72,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1157.0,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,140,2.8,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1180.6,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,143,2.86,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1198.2,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,150,3.0,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1239.3,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,157,3.14,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1274.6,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,160,3.2,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1274.6,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,164,3.28,standing_to_fall,falling,"0:person,3:fall",active transition (dual-box required),"[327.5,15.2,1274.6,1080.0]",1,Active falling motion; dual-box person+fall required
FD0054,165,3.3,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,166,3.32,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,170,3.4,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,180,3.6,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,184,3.68,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,190,3.8,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,200,4.0,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,202,4.04,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,210,4.2,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,220,4.4,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,230,4.6,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,238,4.76,standing_to_fall,fallen,"0:person,3:fall",resting post-fall (dual-box required),"[278.7,556.4,1678.3,1080.0]",1,Fallen subject on floor/mat; dual-box person+fall required | WARNING: loose/oversized bounding box
FD0054,239,4.78,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,240,4.8,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,250,5.0,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,260,5.2,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,270,5.4,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,280,5.6,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,290,5.8,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,295,5.899,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,300,5.999,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,310,6.199,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,320,6.399,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,330,6.599,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,340,6.799,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,350,6.999,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0054,352,7.039,standing_to_fall,none,none,none (unannotated),,0,Tail unannotated frame or spot-check clip
FD0007,0,0.0,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,10,0.168,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,20,0.336,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,30,0.504,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,40,0.672,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,50,0.84,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,60,1.008,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,70,1.175,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,80,1.343,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,90,1.511,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,100,1.679,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,110,1.847,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,120,2.015,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,130,2.183,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,140,2.351,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,150,2.519,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,160,2.687,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,170,2.855,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,180,3.023,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,190,3.191,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,200,3.358,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,210,3.526,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,220,3.694,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,230,3.862,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,240,4.03,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,250,4.198,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,260,4.366,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,270,4.534,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,280,4.702,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,290,4.87,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,300,5.038,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,310,5.206,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,320,5.374,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,330,5.541,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,340,5.709,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,350,5.877,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,360,6.045,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,370,6.213,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,380,6.381,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0007,383,6.431,sitting_to_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,0,0.0,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,10,0.167,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,20,0.333,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,30,0.5,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,40,0.666,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,50,0.833,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,60,1.0,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,70,1.166,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,80,1.333,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,90,1.5,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,100,1.666,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,110,1.833,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,120,1.999,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,130,2.166,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,140,2.333,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,150,2.499,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,160,2.666,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,170,2.833,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,180,2.999,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,190,3.166,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,200,3.332,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,210,3.499,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,220,3.666,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,230,3.832,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,240,3.999,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,250,4.165,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,260,4.332,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,270,4.499,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,280,4.665,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,290,4.832,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,300,4.999,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,310,5.165,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,320,5.332,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
FD0001,325,5.415,adl_no_fall,none,none,none (unannotated),,0,Unannotated spot-check clip
